[My Story] LG디스플레이 및 지원 직무에 지원하는 동기에 대해 기술해 주십시오(1000자)
[My Story] 도전적인 목표를 정하고 열정적으로 일을 추진했던 경험을 구체적으로 기술해 주십시오 (500자)
`LG이노텍`과 `지원 분야`를 선택하신 이유를 구체적으로 기술해주십시오.
`회사 및 직무에 대한 지원 동기`와 `해당 직무를 잘 수행하기 위해 어떤 준비`를 해왔는지 구체적으로 설명해주시기 바랍니다.
1.해당회사 및 직무에 지원하는 동기에 대해 기술해 주십시오.
10년 뒤 본인이 기대하는 모습을 기재하여 주십시오.
10년 후 LG하우시스의 구성원으로서 본인의 목표와 비전을 기술해 주시기 바랍니다
2. 도전적인 목표를 정하고 열정적으로 일을 추진했던 경험을 구체적으로 기술해 주십시오.
3. 지원 직무와 관련된 이력을 간결하게 나열해주시기 바랍니다.
IT Leadership Academy에 지원하게 된 동기를 기재하여 주십시오.
"LG디스플레이 및 지원직무에 지원하는 동기에 대해 기술 (성격 장,단점) 직무와 관련된 경험 및 역량, 관심사항, 개인의 목표 및 비전 등 자신을 어필할 수 있는 내용을 기반으로 자유롭게 서술하시기 바랍니다.(500~1000자)"
"LG생활건강이라는 기업에 입사하여 본인이 선택한 직무수행을 통해 이루고자 하는 비젼(꿈)은 무엇인지 기술해주시기 바랍니다. (다른기업보다 LG생활건강을 선택한 이유, 그리고 선택한 직무를 통해 미래에 이루고자 하는 비젼(꿈)에 대한 본인만의 생각을 기술하시면 됩니다.) (100자~500자)"
LG엔시스에 지원한 동기를 기술하시오
"LG이노텍의 세 가지 핵심가치(새로운 시도, 앞선 실행, 완벽추구) 중 하나를 선택하여 이를 실천한 본인의 성공 또는 실패 사례를 기술해주십시오."
가장 큰 성취성험과 실패경험
공모전 또는 학창시절 수상내역이 있다면 기술해 주시기 바랍니다.
관심분야 및 희망직무 중심으로 기술해주시기 바랍니다
도전적인 목표를 정하고 열정적으로 일을 추진햇던 경험을 구체적으로 기술해 주심시오. 일을 추진해 나가는 데 있어서 어려웠던 점과 그 결과에 대해서 중점적으로 기술해 주시기 바랍니다.
디스플레이 및 지원 직무 관련된 이력을 간결하게 나열해주시기 바랍니다.
"본인만의 경쟁력(경험,Skill,지식)에 대하여 기술하시고, LG생명과학에 어떻게 기여할 수 있을지 기술하시오."
"본인을 표현할 수 있는 단어 5개를 해시태그 형태로 나열한 후 자신의 성격, 가치관, 성장 과정 등을 진솔하게 기술해주시기 바랍니다."
"본인의 10년 후 계획에 대하여(본인이 지원한 직무와 관련된 본인의 계획, 꿈, 비전에 대하여 기술해주시기 바랍니다. (핵심위주로 근거에 기반하여 간략하게 기술부탁드립니다.)(1000자이내)"
"본인이 가진 열정과 역량에 대하여. 본인이 지원한 직무와 관련된 경험 및 역량, 관심사항 등 자신을 어필할 수 있는 내용을 기반으로 자유롭게 기술해주시기 바랍니다. 핵심위주로 근거에 기반 하여 간결하게 기술 (500~1000)"
"본인이 이룬 가장 큰 성취경험과 실패경험에 대하여 (500) - 본인의 인생에서 가장 큰 성취의 경험과 실패의 결험을 적고, 그 경험을 통하여 본인이 느끼고 배운점에 대하여 자유롭게 기술"
"본인이 지원한 직무관련 지원동기와 역량에 대하여(My Competence)(1000자이내) - 직무 지원동기, 관련 강점과 보완점 사례를 통해서"
본인이 지원한 직무관련 향후 계획에 다하여(My future)(1000자이내) - 직무와 관련된 본인의 향후 미래 계획에 대해 구체적 기술
"인생에서 가장 지키고 싶은, 가장 소중한 가치에 대해 자신만의 특별한 경험과 연관지어 기술해주시기 바랍니다.(삶의 가치관에 관한 질문입니다.) (100자~500자)"
입사 이후 본인의 향후 계획과 포부를 기술하시오.
자신의 경험에서 가장 보람된 일과 힘들었던 일을 작성하여 주시기 바랍니다.
"자신의 성장과정 및 개인 특성, 장점 중심으로 기술해주시기 바랍니다."
"자신이 가장 우선으로 삼는 가치, 그 가치를 어떻게 지켜왔는지 경험을 바탕으로 '나'를 정의"
"졸업이후 계획하고 계신 진로(진학, 취업 등) 및 10년 뒤 본인의 모습을 기재해 주십시오."
"중국 사업을 확대하기 위해 기존 출시된 브랜드 이외에 어떤 브랜드로 진출하면 좋을지, 또는 중국 다음의 신규 시장은 어디가 될지 나라 및 브랜드를 선택한 후 해당 시장에서 매력적으로 포지셔닝 할 수 있는 마케팅전략을 제시"
"지원 분야를 위해 `노력한 내용(전공, 직무경험 등)`과 이를 통해 `확보된 역량`을 구체적으로 기술해주십시오."
지원 지역의 연고를 확인할 수 있는 내용을 자유롭게 기술하시기 바랍니다.
"지원 직무와 관련된 이력을 간결하게 나열해주시기 바랍니다.	(학교 수강교과목, 외부교과목 수강, 대외활동, 프로젝트 경험 등을 제목/경험/성적(또는 성과) 등으로 기술해주시면 됩니다.  예시) 디스플레이 개론 수강(2013)/ A학점 취득 (100~500자)"
지원분야와 관련된 구체적인 지식이나 경험을 기재하여 주십시오.
지원직무와 관련된 경험 또는 보유역량/기술에 대해 기술하시오
"직무 지원 계기, 준비사항 및 경험, 차별화된 역량"
"직무적합도 - Staff(경영지원)직무는 사업을 직접 수행하는 부서가 아니기 때문에 자칫 직무수행과정에서 주도성과 적극성을 잃어버리는 경우가 발생할 수도 있씁니다. 지원한 직무와 연계하여 본인이 가진 강 약점(경험, 역량, 태도, 스킬 등)을 기술해 주시고, 자신의 어떤 점을 살려 다른사람과는 달리 차별화되며 주도적으로 직무수행을 해나갈 수 있을지에 대해 기술해주시기 바랍니다. (100자~1,000자)"
해당 직무에 지원하는 동기를 본인의 경험과 연계하여 기술해 주시기 바랍니다.
